Wavenumber,WD23MI02,WD33MI03,SH55MI02,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,SH63MI39,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,SH63MI43,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,JFL19BMI11,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,SH63MI53,FI38MI05A,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,SH63MI27,JFL30AMI12,VS73MI02,SH63MI25,SH63MI31,SH63MI24,Newman,CD33_12-2-2
6365.974,0.234273944,0.223484267,0.408766033,0.449223,0.545293675,0.16241465,0.251341133,0.3252585,0.1988396,0.398627533,0.618291367,-0.05228449,0.3920963,0.059188528,-0.074042683,0.284531467,0.4486632,0.2490254,0.100685465,0.232665967,0.252075367,0.2472353,0.119089167,0.004349775,0.239271967,0.10069523,0.163719867,0.227830863,0.291513033,0.296998333,0.19649695,0.3326503,0.48284645,0.148941167,0.23467835,0.2680536,0.377593167,0.341413344,0.509338367,0.3785589,0.283465167,0.190799033,0.240829933,0.4136658,0.261337133,0.344056478,0.177565133,0.183663433,0.25632,0.281355633,0.197592367,1.3579375,0.2801003,0.296785267,0.2501745,,
6367.902,0.233766133,0.223232833,0.4089259,0.4497395,0.545059675,0.16209855,0.251563,0.3254624,0.1991761,0.398915367,0.618581367,-0.05165929,0.391650833,0.059208448,-0.07439115,0.284474667,0.45223725,0.24942545,0.10101387,0.237539467,0.2513836,0.247828967,0.1191993,0.004492378,0.238837733,0.098923505,0.164301033,0.228606152,0.291698667,0.296759367,0.1964391,0.333097067,0.48586285,0.148719567,0.2362006,0.26655415,0.377830567,0.340278633,0.5090368,0.3782846,0.2842805,0.1890201,0.2424262,0.4145082,0.261698,0.344078722,0.1773851,0.183882733,0.256637,0.2808938,0.197821533,1.35463025,0.2798491,0.2960602,0.249434233,,
6369.831,0.242315189,0.222739033,0.409162567,0.450068533,0.544588475,0.16169605,0.2517974,0.325933633,0.198864775,0.3998116,0.6185862,-0.051008453,0.391133867,0.059570875,-0.074204967,0.284532067,0.45582675,0.24940585,0.100411675,0.2418937,0.251293433,0.247751633,0.119443467,0.004573018,0.238438833,0.097580305,0.1645494,0.23067281,0.2912467,0.296745167,0.1960085,0.333340667,0.489102,0.148690733,0.23657885,0.2658109,0.3782541,0.339467733,0.508935433,0.37841125,0.284709433,0.186367667,0.243057333,0.415338467,0.2617845,0.342069289,0.177086433,0.1846792,0.25760895,0.281293267,0.198305367,1.3542695,0.2798552,0.295383933,0.2489773,,
6371.759,0.2439707,0.222759667,0.409657167,0.4496763,0.54523605,0.161277175,0.251901833,0.3268062,0.198936875,0.401059133,0.6183182,-0.05025774,0.390526233,0.059649695,-0.073104443,0.284643633,0.45804695,0.2487504,0.101128115,0.2431019,0.2509782,0.2485418,0.119712433,0.004562318,0.2386297,0.09738318,0.164736233,0.230233548,0.290196133,0.2968151,0.19723025,0.332742,0.4923923,0.1488716,0.2360887,0.26422,0.378544467,0.340764011,0.509502267,0.3786529,0.2847945,0.183283733,0.243064067,0.415835367,0.261424467,0.3444284,0.1766383,0.185368967,0.2574527,0.281872567,0.198655767,1.35773225,0.279644967,0.294556767,0.2492742,,
6373.688,0.238951044,0.222911567,0.4100769,0.4493228,0.546717475,0.1609471,0.251878433,0.327337733,0.19968925,0.4023144,0.618033867,-0.049694223,0.389857,0.059269293,-0.072715957,0.284740567,0.45881895,0.24779155,0.10239831,0.2416199,0.251025667,0.2489438,0.119858233,0.00444399,0.2391471,0.09834879,0.1648911,0.226629737,0.288858533,0.296708,0.198735,0.332391733,0.4928864,0.149296767,0.2356395,0.2637591,0.378522733,0.342484767,0.510000967,0.37908285,0.2851431,0.181769933,0.2431446,0.416025933,0.261452433,0.347109689,0.176342967,0.185077833,0.25583635,0.282556033,0.1983587,1.3653035,0.278940133,0.294486933,0.249982,,
6375.616,0.238800244,0.221781,0.410103567,0.449151233,0.547783875,0.160552925,0.2518896,0.3275475,0.19991135,0.403061367,0.617564067,-0.04940899,0.3899295,0.05871087,-0.072881723,0.2846801,0.45854435,0.24669125,0.103217915,0.238301067,0.251549633,0.248519633,0.1199505,0.004427527,0.239753167,0.099294505,0.164491967,0.226252826,0.288327367,0.296684267,0.19829365,0.332376567,0.4909001,0.149194667,0.23522315,0.26337285,0.378540967,0.341904656,0.509719633,0.3806031,0.285573967,0.182155067,0.2434541,0.415964767,0.261796567,0.3456065,0.176237167,0.184436567,0.25396525,0.2831972,0.1974234,1.3696125,0.2782954,0.295070667,0.250510733,,
6377.544,0.237523811,0.2203003,0.410085467,0.449147033,0.548185275,0.1603196,0.2520063,0.327534867,0.1994079,0.402747267,0.6166625,-0.049242287,0.3908946,0.058028308,-0.07179893,0.2848179,0.4580719,0.2473532,0.102702075,0.236089667,0.2517824,0.249147,0.1199185,0.004470299,0.240276167,0.100505805,0.1638231,0.226988898,0.2891664,0.296786367,0.195863,0.332104067,0.48795725,0.149145833,0.2345406,0.2626291,0.378362067,0.340478544,0.510001033,0.38240005,0.285703867,0.183320267,0.243442,0.416072533,0.262297367,0.345057756,0.1762817,0.1841797,0.2529768,0.284217333,0.196630533,1.368939,0.278197833,0.2954547,0.2508284,,
6379.473,0.240203467,0.2198608,0.410011067,0.449337933,0.5495844,0.160349375,0.252088867,0.327679,0.198891425,0.4015773,0.615981733,-0.04923719,0.391684667,0.057494783,-0.070419447,0.284854033,0.4588769,0.2491404,0.100577575,0.2350126,0.251801367,0.250498633,0.1198553,0.004504441,0.2405452,0.10289873,0.1633783,0.228124898,0.290034367,0.296747333,0.19468775,0.332419433,0.4838805,0.149879067,0.23310895,0.26411465,0.377979533,0.336493678,0.510810033,0.3842018,0.285604533,0.184370367,0.243522533,0.4161131,0.262858467,0.343545211,0.1766153,0.1842287,0.25333485,0.2851616,0.196199333,1.36964525,0.2788139,0.295395733,0.2515539,,
6381.401,0.246070011,0.219917967,0.4099635,0.449272967,0.551307725,0.160337875,0.252105333,0.327833133,0.19864225,0.400669133,0.615610267,-0.049509437,0.392134733,0.05687017,-0.069301057,0.284286,0.46056645,0.25014735,0.09864374,0.233663333,0.251954233,0.251797067,0.119897267,0.00457164,0.240374033,0.104911775,0.163007833,0.227363309,0.289948067,0.296678833,0.1948361,0.3328306,0.4797711,0.150872,0.23189765,0.26656375,0.378006967,0.3353624,0.510848533,0.38540795,0.285617233,0.184721967,0.2437279,0.4159348,0.2636539,0.344131111,0.176987067,0.1842704,0.2539984,0.285609,0.195994967,1.371372,0.2795656,0.2957206,0.252221067,,
6383.33,0.247162033,0.2211777,0.4099183,0.448614,0.55166705,0.160400075,0.2521349,0.327743067,0.1984968,0.401021767,0.615973933,-0.049541267,0.392384533,0.056318253,-0.068143287,0.2838641,0.46169685,0.25030165,0.09820376,0.231751567,0.252298333,0.253052067,0.1199999,0.004572417,0.2398069,0.106587945,0.162388433,0.228044526,0.289184633,0.2969293,0.19496035,0.332514033,0.4761053,0.151470567,0.23205335,0.26879105,0.377984267,0.3384057,0.509609067,0.3855413,0.285293333,0.187214133,0.243300733,0.415672833,0.264421533,0.346847889,0.177155433,0.1842128,0.2544829,0.285790833,0.196000233,1.370268,0.279964767,0.296835067,0.251881133,,
6385.259,0.241383567,0.2236843,0.409970733,0.447969533,0.551818425,0.1605188,0.252108967,0.328050767,0.19816825,0.4016617,0.616808467,-0.050020833,0.3925789,0.05609411,-0.067214253,0.283777433,0.46300505,0.24952595,0.098806915,0.230669567,0.252670433,0.2534372,0.120054967,0.004580477,0.239306133,0.10675442,0.161612767,0.229853381,0.2886696,0.2971895,0.19363745,0.331835633,0.4731299,0.1520897,0.2322542,0.27082525,0.377908167,0.339281789,0.509651767,0.38471465,0.2849223,0.190438433,0.242599767,0.4150574,0.2645555,0.347078844,0.177573467,0.1840111,0.2531441,0.286071967,0.196417833,1.36820775,0.280016267,0.298298,0.251025333,,
6387.187,0.235989822,0.225541367,0.410157533,0.447572667,0.552677425,0.16068305,0.252143333,0.328409567,0.1973443,0.402088367,0.617921467,-0.051178097,0.3929972,0.056160923,-0.065847947,0.283956667,0.46599015,0.2490018,0.099652605,0.231337933,0.2534388,0.2533343,0.1201351,0.004688295,0.238730967,0.10495216,0.161208167,0.230576637,0.289087267,0.297298533,0.19219925,0.3316168,0.4715795,0.1527185,0.2323555,0.27186195,0.3778751,0.338652133,0.5104102,0.3835639,0.2849499,0.191842733,0.242657967,0.414632867,0.264395267,0.344966644,0.178059633,0.183640533,0.25135285,0.285825667,0.1971661,1.366468,0.279635933,0.299942633,0.250342433,,
6389.116,0.238435744,0.226946533,0.410474933,0.448271967,0.55322365,0.1608271,0.2523166,0.3286061,0.196519125,0.402754067,0.619155633,-0.052450953,0.3934874,0.056316285,-0.065318653,0.284721267,0.46821035,0.24906975,0.10114654,0.231616667,0.254133567,0.251999333,0.120295267,0.004793994,0.238332667,0.10325556,0.160863767,0.232321008,0.290060767,0.297556033,0.1905515,0.332053833,0.4721652,0.1530831,0.23288025,0.2706392,0.378004033,0.337380011,0.511412833,0.38263935,0.285013433,0.1916997,0.2438283,0.414595667,0.264238067,0.341252067,0.178349567,0.1833755,0.25073065,0.2854586,0.197979067,1.3654085,0.279311167,0.301041067,0.249711333,,
6391.044,0.243432111,0.227876567,0.410798633,0.449604967,0.552365975,0.16075025,0.2522511,0.328956533,0.196551425,0.402732767,0.619777533,-0.053340013,0.3941139,0.05638499,-0.06482005,0.286000033,0.4685262,0.24885315,0.10248705,0.2310481,0.254401233,0.2510374,0.120308,0.004920708,0.2388055,0.102726365,0.160803667,0.231836547,0.2910489,0.297588933,0.18993045,0.332637933,0.4761939,0.152628133,0.2339084,0.2695063,0.378188333,0.338696511,0.5124793,0.381383,0.285169567,0.190356433,0.244985433,0.414672267,0.2638332,0.340347956,0.178293933,0.183658767,0.2504198,0.2854117,0.198769,1.3625475,0.279392533,0.301304967,0.2491494,,
6392.973,0.237790644,0.227721567,0.411135133,0.450409133,0.551057275,0.1606919,0.252170967,0.329373333,0.197238925,0.4014295,0.6201114,-0.053783113,0.3940862,0.056092685,-0.064455327,0.286751,0.4684538,0.2481771,0.102861135,0.231603467,0.2542444,0.249667567,0.120111133,0.00512672,0.2390904,0.10283582,0.161273933,0.22850702,0.291903833,0.297255233,0.19055475,0.3332229,0.4801686,0.151639567,0.2354674,0.2702039,0.378430267,0.342342744,0.513191867,0.3799182,0.2854995,0.188453067,0.245410633,0.414654767,0.2634172,0.343494589,0.1780902,0.1843187,0.25114875,0.285278333,0.199405167,1.35818125,0.279414867,0.301313667,0.248213867,,
6394.901,0.239529567,0.227848733,0.411395567,0.450995867,0.55028075,0.160878075,0.252195167,0.329878067,0.197699,0.400103667,0.620000267,-0.05428376,0.393507167,0.056172188,-0.064570993,0.287221467,0.46799845,0.2470753,0.100724385,0.2333294,0.254314267,0.247234933,0.119988867,0.005325917,0.239254333,0.10306095,0.162243,0.228585027,0.292501067,0.297005333,0.1910086,0.333357367,0.4825207,0.1506254,0.23637685,0.2706838,0.3787361,0.343441922,0.513192,0.37914455,0.285663833,0.187931033,0.245726733,0.414726567,0.263188767,0.348241744,0.177783867,0.184938133,0.2540086,0.2845784,0.2004852,1.35362,0.279314367,0.301595733,0.247249133,,
6396.83,0.242992622,0.226554167,0.411737033,0.451869667,0.550008225,0.160806825,0.252190167,0.330082367,0.19785665,0.399831633,0.6194895,-0.054536977,0.392348367,0.056775578,-0.06474574,0.287752333,0.46698505,0.2462758,0.09814876,0.234174867,0.254446333,0.245913067,0.120032733,0.0052836,0.2396744,0.10281585,0.163213067,0.226075976,0.2927531,0.296948633,0.191439,0.3328994,0.4853229,0.1501013,0.2354807,0.27217985,0.379022933,0.341684144,0.513641967,0.37882285,0.2856172,0.1869647,0.245818333,0.414845167,0.262746867,0.346786389,0.1771841,0.185451967,0.2580665,0.283899067,0.201625833,1.354566,0.2793322,0.301193033,0.247063367,,
6398.758,0.244412022,0.223465933,0.4121803,0.452298433,0.550534325,0.16050235,0.2521541,0.329946567,0.198348025,0.399880367,0.619010567,-0.05459782,0.391111567,0.057407805,-0.06523887,0.2878023,0.4649636,0.2466091,0.097481945,0.232996033,0.253944467,0.2462876,0.119999733,0.005174288,0.240435367,0.10269253,0.163851667,0.226843936,0.292600867,0.297031667,0.19235015,0.332470667,0.487537,0.1497007,0.23423995,0.27394035,0.379140833,0.342272633,0.514461767,0.37872165,0.285578633,0.184866967,0.245808133,0.414728733,0.2625865,0.346211244,0.176680167,0.185626567,0.2606946,0.283688933,0.202146133,1.36121525,0.2793868,0.299920733,0.247453933,,
6400.687,0.248804378,0.220938333,0.412488933,0.4529294,0.551141275,0.160448525,0.252062067,0.329887767,0.198980225,0.399485267,0.618534067,-0.054563517,0.390038,0.057976148,-0.06654587,0.287519833,0.4625485,0.24743995,0.097170215,0.231111367,0.253160233,0.245738,0.119822433,0.004936864,0.240832,0.102106425,0.163991633,0.228432752,0.2925177,0.297293033,0.1926959,0.332903733,0.4877736,0.149256233,0.2340304,0.27477935,0.3792444,0.344736567,0.514877133,0.37899225,0.285958433,0.183942967,0.2459507,0.414758367,0.2629362,0.346332922,0.176700967,0.185655733,0.26154735,0.283873133,0.201684533,1.368946,0.279366167,0.299043167,0.248075833,,
6402.615,0.249243922,0.2187215,0.412688733,0.453444733,0.55133245,0.16083525,0.2520701,0.3300251,0.19942465,0.3991548,0.617914267,-0.05450401,0.389786533,0.0585247,-0.067332983,0.287194033,0.45964855,0.2485411,0.09680848,0.2307283,0.252247867,0.244725533,0.119604733,0.004901349,0.2408559,0.100632925,0.163845567,0.227294521,0.2925098,0.297661867,0.1913784,0.333498133,0.4865827,0.148744667,0.2340426,0.2754819,0.3797,0.344711722,0.5152222,0.3790523,0.286418733,0.184628667,0.245980367,0.415195567,0.263432267,0.343494178,0.1768188,0.1860321,0.26104465,0.283774367,0.200951633,1.37230625,0.279722067,0.298801933,0.249177867,,
6404.543,0.250678522,0.217584833,0.413244833,0.4533643,0.551430775,0.1612137,0.252279467,0.3298341,0.19959125,0.398905767,0.617088233,-0.05445449,0.390655367,0.058863958,-0.06758933,0.286649733,0.45736885,0.2504587,0.096314425,0.232028267,0.251085567,0.245903633,0.119417433,0.004913071,0.240561567,0.099452225,0.164013533,0.227473802,0.292546133,0.298009667,0.18788365,0.333971967,0.48565305,0.148979667,0.2335348,0.27557255,0.380066867,0.343635767,0.5154315,0.37852745,0.286436567,0.1855901,0.245971067,0.415933133,0.264300033,0.342165022,0.1767495,0.186312267,0.26045985,0.2838688,0.200572267,1.375618,0.2802664,0.2989354,0.250436533,,
6406.472,0.248467933,0.217373733,0.413840133,0.452846267,0.55195595,0.1615652,0.252581433,0.329648,0.199863525,0.399017633,0.616562633,-0.054430543,0.392217867,0.05884856,-0.068299503,0.286549267,0.4567338,0.2515539,0.095305815,0.231642867,0.2500295,0.2482344,0.1193685,0.004811193,0.239956267,0.099380505,0.1645581,0.226518667,0.2921255,0.298256467,0.18544635,0.334893267,0.48475075,0.149256467,0.23323175,0.27506525,0.3802453,0.343176822,0.5147125,0.37767415,0.286389633,0.185635233,0.246141567,0.416848867,0.2650986,0.343609033,0.176660733,0.186344967,0.2615296,0.283748033,0.200187833,1.37928125,0.2806881,0.299273033,0.2512524,,
6408.4,0.244853744,0.2171553,0.414258667,0.4521721,0.551623375,0.1618227,0.2528527,0.329323133,0.2001315,0.399540433,0.6167085,-0.0544226,0.394596367,0.058576393,-0.069339453,0.286233633,0.45732125,0.25122915,0.094069925,0.231438067,0.249099233,0.250469133,0.119392633,0.004730556,0.2390145,0.099890445,0.165139767,0.228126226,0.291308733,0.2983908,0.18482245,0.3354609,0.4834068,0.149275633,0.23486655,0.27537525,0.3806083,0.343207956,0.5129133,0.37631605,0.286406,0.185043433,0.245996067,0.4175715,0.2656482,0.344425489,0.176876167,0.186430867,0.2618967,0.2838114,0.199403667,1.38178425,0.2809175,0.3001315,0.251483433,,
6410.329,0.244861589,0.2181893,0.414655233,0.451531933,0.55099025,0.1620227,0.253063667,0.328522633,0.2000179,0.3998218,0.617720433,-0.05448479,0.397458933,0.058390983,-0.070173487,0.2857524,0.45973555,0.25085185,0.094560515,0.2322683,0.248840333,0.2520703,0.119405667,0.004532996,0.238317033,0.10058147,0.165550267,0.230202327,0.2907302,0.298457967,0.18342585,0.335410033,0.48266195,0.149499433,0.2364705,0.2754406,0.3809671,0.3438572,0.510633133,0.3749055,0.285789233,0.1858292,0.2450234,0.4179385,0.266360467,0.3421427,0.177376133,0.1864574,0.2604001,0.283993833,0.198636433,1.38479025,0.281001433,0.300986267,0.250776967,,
6412.257,0.239462356,0.220033567,0.415125867,0.451512167,0.5502192,0.162465875,0.253217633,0.327827933,0.19946685,0.399767567,0.6189945,-0.05479462,0.400494433,0.058257543,-0.070991617,0.2859312,0.4621173,0.2502001,0.09591028,0.230501967,0.249412433,0.252954,0.1193278,0.004371965,0.238204267,0.100748635,0.1657133,0.23045033,0.290430933,0.298280567,0.1808227,0.335363,0.4822565,0.149939933,0.23781615,0.27612985,0.3811435,0.3435094,0.509268333,0.3736791,0.2852857,0.1865161,0.244387533,0.418532867,0.266338933,0.3432159,0.178002133,0.1861218,0.25807505,0.284233967,0.1980601,1.386738,0.280729967,0.3015071,0.249898233,,
6414.186,0.236026567,0.221315767,0.415360867,0.4519975,0.550298825,0.16305285,0.2533857,0.327809267,0.198664225,0.399769167,0.620414333,-0.055511117,0.402898767,0.058303733,-0.071403937,0.286546333,0.4626785,0.24994335,0.095944715,0.226595,0.2504168,0.253150733,0.119426467,0.004456628,0.238216367,0.101216725,0.165457,0.230475359,0.290129833,0.298014133,0.17865655,0.3360402,0.48247155,0.150229633,0.24037575,0.27698225,0.381117767,0.340063144,0.508497233,0.372874,0.285252833,0.187373667,0.244750067,0.419380533,0.266037567,0.345304222,0.178453467,0.185531067,0.2559772,0.284536567,0.197753633,1.38373425,0.280330533,0.3022648,0.249697467,,
6416.115,0.235277133,0.2226149,0.415309367,0.453075667,0.550856525,0.163298425,0.2533646,0.3279793,0.198155375,0.399961,0.621720633,-0.055833227,0.403728933,0.058430998,-0.071457743,0.287074067,0.46109845,0.24923975,0.0952749,0.2234298,0.251580167,0.2525234,0.1195848,0.004775128,0.238252733,0.10385213,0.165042633,0.227597774,0.289535133,0.297801933,0.1781162,0.337031567,0.4823384,0.150410967,0.24269195,0.27651305,0.3812017,0.3428706,0.507657033,0.37252025,0.285349233,0.187414867,0.245467567,0.419616267,0.265894733,0.349363389,0.1786211,0.1852438,0.2545192,0.284780267,0.198020567,1.37986025,0.2803133,0.302705333,0.249816667,,
6418.043,0.241316233,0.224079667,0.41514,0.453507567,0.55100185,0.163361525,0.2531006,0.327664933,0.198198375,0.4000455,0.6224735,-0.05537561,0.4047766,0.058190365,-0.070515703,0.287798767,0.46033835,0.24784335,0.093428245,0.222252333,0.252442233,0.252554133,0.119697033,0.005106577,0.238255733,0.10706056,0.1650157,0.228849181,0.2891427,0.2975034,0.1801742,0.337471733,0.4841939,0.150115233,0.2445619,0.2757584,0.381346367,0.344908244,0.507358567,0.3725714,0.285186067,0.186486767,0.2458727,0.419333067,0.265641033,0.349360522,0.1784367,0.1854283,0.25360115,0.285365433,0.198007133,1.37692825,0.2803329,0.3025138,0.248947233,,
6419.972,0.245459078,0.225697567,0.415025967,0.453467233,0.551444025,0.163422925,0.2529802,0.327546567,0.198345325,0.3995186,0.623017867,-0.054950893,0.4043455,0.058085413,-0.06986354,0.288736767,0.4606646,0.2463177,0.092108315,0.223458133,0.253193833,0.251866133,0.1198702,0.005419474,0.238030067,0.108979355,0.165226333,0.229202332,0.289390833,0.2971187,0.1835703,0.3374056,0.4861118,0.1499201,0.24566855,0.2751369,0.3812546,0.342690589,0.507395433,0.3734663,0.284922733,0.186199267,0.246240967,0.418784633,0.265130867,0.346192211,0.178226733,0.185264733,0.2536399,0.285853467,0.198035567,1.37345175,0.279796867,0.302242367,0.2475771,,
6421.9,0.244895856,0.2272766,0.414775167,0.453887767,0.552254075,0.163240875,0.2529734,0.327721033,0.197880875,0.399113233,0.623572167,-0.055027617,0.401731933,0.058736885,-0.068673093,0.289603433,0.46264575,0.24482945,0.09152007,0.226626967,0.2542933,0.249580133,0.1201653,0.005767888,0.237874067,0.108663785,0.165257167,0.231738439,0.290082233,0.296945167,0.1877197,0.3372533,0.48663245,0.1500669,0.2449311,0.2742079,0.380933133,0.343822833,0.507357333,0.37455775,0.285059133,0.187687833,0.246486033,0.418241,0.264833267,0.343945611,0.178215433,0.184602567,0.2541217,0.286280367,0.198976933,1.3689085,0.2795786,0.302204333,0.247200467,,
6423.829,0.254119556,0.226415033,0.414560533,0.454790167,0.55272735,0.16291005,0.252881167,0.3278095,0.19732875,0.399528833,0.623844767,-0.0549139,0.398542433,0.05942812,-0.067208053,0.290052133,0.46600315,0.24398635,0.091680515,0.2306971,0.255453867,0.2486317,0.120419267,0.006004797,0.238170933,0.10745649,0.164869167,0.231019197,0.290727833,0.296988767,0.1930331,0.3371358,0.4880856,0.1504136,0.2412315,0.2747707,0.3807064,0.343434311,0.508270567,0.3757738,0.285575033,0.188059833,0.246861767,0.4176755,0.264616833,0.342478389,0.1781174,0.183990533,0.2555847,0.2869165,0.1996652,1.36950975,0.279867933,0.301123967,0.2478342,,
6425.757,0.249761856,0.2238525,0.414575767,0.455373633,0.55340095,0.1628392,0.2527138,0.3276491,0.1973759,0.399412,0.6234323,-0.05453265,0.396316533,0.059782045,-0.06661982,0.289760733,0.4681328,0.24447145,0.09335244,0.2350507,0.256031967,0.248327833,0.1204821,0.00629971,0.2385478,0.10616587,0.164440367,0.23053037,0.2911662,0.297395567,0.1979643,0.337003767,0.4899219,0.150728967,0.23705675,0.276328,0.3806549,0.345242133,0.510046767,0.37804145,0.286147467,0.1866421,0.247275633,0.417009433,0.264372333,0.343954733,0.1781209,0.1838718,0.25702285,0.287743133,0.199587333,1.373067,0.2798826,0.2994176,0.248697433,,
6427.686,0.241808733,0.223014767,0.414753667,0.455950667,0.553979025,0.1630576,0.252524433,0.327921967,0.198114775,0.398337033,0.622267067,-0.054125487,0.394058733,0.059756335,-0.066500157,0.289404267,0.46665165,0.24510535,0.095801105,0.237757,0.255752733,0.247319233,0.1205167,0.006461639,0.2386751,0.104205645,0.164420067,0.232337483,0.291935033,0.298070567,0.20270545,0.3368099,0.49021375,0.151375367,0.2348401,0.2760351,0.380957,0.343217644,0.5126968,0.38043155,0.286737867,0.185256667,0.247634333,0.416526467,0.263419633,0.343842056,0.178371433,0.1839096,0.2570835,0.28811,0.199153567,1.3757615,0.279607233,0.298368667,0.249537767,,
6429.614,0.246422867,0.2228816,0.4151435,0.455943933,0.55417255,0.163237225,0.252425267,0.328398133,0.198795575,0.397275833,0.621005833,-0.05415708,0.3924519,0.059516548,-0.066692913,0.288749567,0.4636011,0.24642045,0.09796263,0.238767133,0.255017433,0.245565133,0.1206101,0.006617038,0.2387258,0.102114455,0.1646577,0.230548501,0.2926892,0.2984525,0.20525145,0.3364437,0.48960605,0.151906533,0.2333051,0.27592425,0.381444833,0.343746144,0.515043,0.38217685,0.2870628,0.183573167,0.247795967,0.416386733,0.262800833,0.341487633,0.1785461,0.183867567,0.25688345,0.287975967,0.198819167,1.37651475,0.279486633,0.2983507,0.2505462,,
6431.542,0.250568856,0.222584633,0.415943467,0.4560462,0.554620425,0.163032575,0.2524635,0.328187367,0.1990737,0.3973174,0.620186933,-0.05440318,0.392291633,0.059185238,-0.067307967,0.288401667,0.46264585,0.2480262,0.098629605,0.2395048,0.253795967,0.244931067,0.120780333,0.006700445,0.238804633,0.100678825,0.164974133,0.23189713,0.293918367,0.298551767,0.20374125,0.3367993,0.48940655,0.152566067,0.2326255,0.2756269,0.381675,0.344168467,0.515485133,0.383682,0.2868644,0.181855367,0.247948067,0.4164759,0.2628476,0.344352167,0.178565533,0.1837166,0.25659885,0.287895533,0.198426267,1.38031925,0.279718933,0.298697433,0.251314233,,
6433.471,0.251657022,0.221629433,0.416636333,0.456348467,0.554778775,0.162881525,0.2524514,0.327950267,0.199720575,0.399170367,0.6197256,-0.054198757,0.392777033,0.058480458,-0.06724961,0.2885683,0.46290455,0.24910005,0.09783754,0.239720767,0.2527588,0.245945867,0.120939533,0.006565795,0.2389718,0.10076991,0.165545267,0.227931366,0.2952072,0.2988443,0.2014424,0.337905767,0.48836695,0.1530107,0.2327775,0.2752683,0.381637933,0.343315856,0.515109967,0.3841998,0.286240533,0.1807928,0.248327667,0.4168101,0.2625587,0.348508644,0.178632033,0.183783633,0.2567428,0.2880795,0.197326467,1.38589325,0.280365633,0.2989584,0.252001333,,
6435.399,0.245602789,0.2202386,0.4169289,0.456683967,0.554045025,0.162963725,0.252519933,0.3277765,0.20052655,0.401209767,0.619510867,-0.05395357,0.393804967,0.057545423,-0.067314023,0.288379067,0.4636257,0.2494953,0.09688121,0.240638,0.252370133,0.246283667,0.120902667,0.006385517,0.239023667,0.101968165,0.166035967,0.226490423,0.295814367,0.299194633,0.1996856,0.338526367,0.4861336,0.1533357,0.23290635,0.2746832,0.381815167,0.344201822,0.5143146,0.3840817,0.285481767,0.180630333,0.2488434,0.416927967,0.262559733,0.351567589,0.178694,0.184015,0.25663955,0.2882004,0.196389233,1.39139325,0.281107467,0.2989498,0.252793767,,
6437.328,0.246409967,0.2202831,0.417255433,0.456520633,0.553895525,0.1628764,0.2527136,0.3274202,0.201185325,0.4016383,0.6194742,-0.053714627,0.394840633,0.057199418,-0.067806147,0.2880431,0.46341585,0.2500281,0.09625513,0.239551767,0.2524829,0.245887567,0.1207624,0.006069356,0.239422433,0.102962165,0.166310367,0.227998934,0.295803867,0.299222567,0.1965155,0.3387621,0.48497615,0.1533541,0.23283555,0.2729217,0.381812333,0.344097556,0.513838533,0.38484035,0.2847918,0.1809342,0.249250067,0.4169398,0.263035,0.350580289,0.178706567,0.1843168,0.2569423,0.287840533,0.1966522,1.3947605,0.281715233,0.298350067,0.2532889,,
6439.256,0.245928111,0.221490333,0.417593733,0.4563862,0.553376775,0.162628275,0.252919667,0.3275437,0.202029725,0.4015685,0.6191648,-0.053499587,0.395628133,0.057242825,-0.068002837,0.288026933,0.46045855,0.25118655,0.09544617,0.236215533,0.252424667,0.245841267,0.1205701,0.005792481,0.239994867,0.103585005,0.1663536,0.230102518,0.294825067,0.299026167,0.19229255,0.3393413,0.48442985,0.1534078,0.23357335,0.27361,0.3814174,0.343915011,0.513221367,0.3849246,0.285018233,0.181397333,0.2496213,0.4173469,0.263222467,0.348466867,0.1784688,0.184370833,0.2579993,0.287636567,0.1971458,1.394171,0.281981233,0.297732067,0.253561467,,
6441.185,0.241914444,0.221770033,0.4174952,0.456127767,0.5533732,0.162678025,0.2531806,0.3287507,0.20265655,0.4010544,0.618785433,-0.05348413,0.396283633,0.057153208,-0.067859687,0.288538733,0.45760365,0.25232025,0.09436807,0.233526867,0.2520501,0.245952,0.120549667,0.005806422,0.2404922,0.10419127,0.166232433,0.231192622,0.2934029,0.298826833,0.18974395,0.340347867,0.48337375,0.1534089,0.23506195,0.27621775,0.380956867,0.342846856,0.512511567,0.383568,0.285583533,0.1823303,0.2499783,0.417722433,0.263250567,0.346827922,0.178058567,0.1844747,0.25807245,0.287881633,0.197154967,1.39149275,0.282331367,0.2974008,0.253789633,,
